Var1	Var2	sharing
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_IFNg	0.31561039519740314
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_IFNg	0.3008371909780361
GTExV8.brain_putamen	Alasoo_2018.macrophage_IFNg	0.3038495618785074
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_IFNg	0.328925810990536
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_IFNg	0.31903380890281646
GTExV8.breast	Alasoo_2018.macrophage_IFNg	0.3386141237484148
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_IFNg	0.3295683061136274
GTExV8.colon_transverse	Alasoo_2018.macrophage_IFNg	0.3504430128653203
GTExV8.esophagus_gej	Alasoo_2018.macrophage_IFNg	0.32686876294483147
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_IFNg	0.336342859301513
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_IFNg	0.32574888583839484
GTExV8.fibroblast	Alasoo_2018.macrophage_IFNg	0.317839458157051
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_IFNg	0.32461291046450746
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_IFNg	0.3238826320016436
GTExV8.kidney_cortex	Alasoo_2018.macrophage_IFNg	0.3537179894278723
GTExV8.LCL	Alasoo_2018.macrophage_IFNg	0.3664374530923548
GTExV8.liver	Alasoo_2018.macrophage_IFNg	0.33570904714444216
GTExV8.lung	Alasoo_2018.macrophage_IFNg	0.3632230935333561
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_IFNg	0.34150351500491344
GTExV8.muscle	Alasoo_2018.macrophage_IFNg	0.3056049073329468
GTExV8.nerve_tibial	Alasoo_2018.macrophage_IFNg	0.3307180975564086
GTExV8.ovary	Alasoo_2018.macrophage_IFNg	0.323405209462237
GTExV8.pancreas	Alasoo_2018.macrophage_IFNg	0.3125340548259211
GTExV8.pituitary	Alasoo_2018.macrophage_IFNg	0.338433190016193
GTExV8.prostate	Alasoo_2018.macrophage_IFNg	0.336180998873451
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_IFNg	0.3235432996505808
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_IFNg	0.32232201947622197
GTExV8.small_intestine	Alasoo_2018.macrophage_IFNg	0.3559130892414104
GTExV8.spleen	Alasoo_2018.macrophage_IFNg	0.3638638073739654
GTExV8.stomach	Alasoo_2018.macrophage_IFNg	0.3398283943150892
GTExV8.testis	Alasoo_2018.macrophage_IFNg	0.32015662875256384
GTExV8.thyroid	Alasoo_2018.macrophage_IFNg	0.32868091821016643
GTExV8.uterus	Alasoo_2018.macrophage_IFNg	0.33122791187307316
GTExV8.vagina	Alasoo_2018.macrophage_IFNg	0.33655555975937346
HipSci.iPSC	Alasoo_2018.macrophage_IFNg	0.36395590960322466
Lepik_2017.blood	Alasoo_2018.macrophage_IFNg	0.3718045279340747
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_IFNg	0.5910958743278465
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_IFNg	0.6975307180567721
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg	0.5531268264172998
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_IFNg	0.37858376511226255
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_IFNg	0.36924457534687866
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_IFNg	0.4335906617681254
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_IFNg	0.3669758556402053
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_IFNg	0.35215916383973594
ROSMAP.brain_naive	Alasoo_2018.macrophage_IFNg	0.28568854362711726
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_IFNg	0.3071417760384008
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg	0.302577431232402
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_IFNg	0.27333420037282696
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg	0.3115293811865104
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_IFNg	0.2760570091838503
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_IFNg	0.4477838694761873
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_IFNg	0.45134912323700455
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_IFNg	0.33602556904072906
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_IFNg	0.27576414480815087
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_IFNg	0.27676132668545417
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_IFNg	0.2738781703880338
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_IFNg	0.2744375568945338
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_IFNg	0.2732849246775767
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_IFNg	0.28476376246207197
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_IFNg	0.27730109204368175
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_IFNg	0.3714280205159847
TwinsUK.blood	Alasoo_2018.macrophage_IFNg	0.35944933920704847
TwinsUK.fat	Alasoo_2018.macrophage_IFNg	0.33653773939166354
TwinsUK.LCL	Alasoo_2018.macrophage_IFNg	0.36666019124090743
TwinsUK.skin	Alasoo_2018.macrophage_IFNg	0.31635373638753284
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_IFNg	0.37837989244099196
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	0.7808271212193153
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	1
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.6386966174742066
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	0.9321523799466723
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_IFNg+Salmonella	0.2534842221770459
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_IFNg+Salmonella	0.35503085463772605
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_IFNg+Salmonella	0.21147151328899666
BrainSeq.brain	Alasoo_2018.macrophage_IFNg+Salmonella	0.2647605668718754
FUSION.adipose_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.2982084232248382
FUSION.muscle_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.27385145769317243
GENCORD.fibroblast	Alasoo_2018.macrophage_IFNg+Salmonella	0.3602961178253604
GENCORD.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.38059127127852227
GENCORD.T-cell	Alasoo_2018.macrophage_IFNg+Salmonella	0.35619043502690556
GEUVADIS.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.3389887716298013
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_IFNg+Salmonella	0.30863912608662203
GTExV8.adipose_visceral	Alasoo_2018.macrophage_IFNg+Salmonella	0.3182193860879928
GTExV8.adrenal_gland	Alasoo_2018.macrophage_IFNg+Salmonella	0.3130903159731442
GTExV8.artery_aorta	Alasoo_2018.macrophage_IFNg+Salmonella	0.2997734950859951
GTExV8.artery_coronary	Alasoo_2018.macrophage_IFNg+Salmonella	0.30546697913865306
GTExV8.artery_tibial	Alasoo_2018.macrophage_IFNg+Salmonella	0.29237662987037966
GTExV8.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.3057584920652438
GTExV8.brain_amygdala	Alasoo_2018.macrophage_IFNg+Salmonella	0.2851568817726023
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.27261616182192255
GTExV8.brain_caudate	Alasoo_2018.macrophage_IFNg+Salmonella	0.28269071686540365
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_IFNg+Salmonella	0.262016530251966
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_IFNg+Salmonella	0.2660330644517211
GTExV8.brain_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.27092484138604195
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.27173223674788766
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_IFNg+Salmonella	0.290795694598129
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_IFNg+Salmonella	0.2916925170612604
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_IFNg+Salmonella	0.2816705055158201
GTExV8.brain_putamen	Alasoo_2018.macrophage_IFNg+Salmonella	0.2838162544169611
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_IFNg+Salmonella	0.30558499156167823
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_IFNg+Salmonella	0.2954753472084046
GTExV8.breast	Alasoo_2018.macrophage_IFNg+Salmonella	0.31089249961496995
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_IFNg+Salmonella	0.3042789525918009
GTExV8.colon_transverse	Alasoo_2018.macrophage_IFNg+Salmonella	0.31807372175980975
GTExV8.esophagus_gej	Alasoo_2018.macrophage_IFNg+Salmonella	0.29616164708583675
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_IFNg+Salmonella	0.3049411584314026
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_IFNg+Salmonella	0.2960996294456966
GTExV8.fibroblast	Alasoo_2018.macrophage_IFNg+Salmonella	0.2964794151596768
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_IFNg+Salmonella	0.3023260226151628
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_IFNg+Salmonella	0.30491846745326795
GTExV8.kidney_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.3167974288685131
GTExV8.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.33018477090065457
GTExV8.liver	Alasoo_2018.macrophage_IFNg+Salmonella	0.3110836736632159
GTExV8.lung	Alasoo_2018.macrophage_IFNg+Salmonella	0.3305808819313034
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_IFNg+Salmonella	0.30817899459335096
GTExV8.muscle	Alasoo_2018.macrophage_IFNg+Salmonella	0.2927245815780485
GTExV8.nerve_tibial	Alasoo_2018.macrophage_IFNg+Salmonella	0.2969325386279944
GTExV8.ovary	Alasoo_2018.macrophage_IFNg+Salmonella	0.2909228728444192
GTExV8.pancreas	Alasoo_2018.macrophage_IFNg+Salmonella	0.2850915597517798
GTExV8.pituitary	Alasoo_2018.macrophage_IFNg+Salmonella	0.3009922614900868
GTExV8.prostate	Alasoo_2018.macrophage_IFNg+Salmonella	0.3045515139973338
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_IFNg+Salmonella	0.29306805318393736
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_IFNg+Salmonella	0.29330387164953403
GTExV8.small_intestine	Alasoo_2018.macrophage_IFNg+Salmonella	0.32413452778621316
GTExV8.spleen	Alasoo_2018.macrophage_IFNg+Salmonella	0.3255203414799985
GTExV8.stomach	Alasoo_2018.macrophage_IFNg+Salmonella	0.31032960282571553
GTExV8.testis	Alasoo_2018.macrophage_IFNg+Salmonella	0.31282650925070254
GTExV8.thyroid	Alasoo_2018.macrophage_IFNg+Salmonella	0.29685891815652043
GTExV8.uterus	Alasoo_2018.macrophage_IFNg+Salmonella	0.297819160099979
GTExV8.vagina	Alasoo_2018.macrophage_IFNg+Salmonella	0.3008863168823179
HipSci.iPSC	Alasoo_2018.macrophage_IFNg+Salmonella	0.32647109943801783
Lepik_2017.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.31407482820055993
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_IFNg+Salmonella	0.68486777668952
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.5792679857020591
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	0.706797949824656
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_IFNg+Salmonella	0.43121288348331216
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_IFNg+Salmonella	0.41999065129323776
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.4486911962809372
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_IFNg+Salmonella	0.41700657296510873
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_IFNg+Salmonella	0.4055358701792225
ROSMAP.brain_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.2654431975530618
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.28624137381283166
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg+Salmonella	0.2827638433118388
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.24829433582123725
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg+Salmonella	0.29009823723834005
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.25121834031162055
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3792338986149838
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3869173667186373
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.29675438992461517
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.25294588719826105
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.25551617697496287
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.25234307136652495
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2525504368909831
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2522419472913616
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2631506786709931
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.2526318198462102
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_IFNg+Salmonella	0.33260222465925116
TwinsUK.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.30386778377137613
TwinsUK.fat	Alasoo_2018.macrophage_IFNg+Salmonella	0.31017369727047145
TwinsUK.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.3274784970574921
TwinsUK.skin	Alasoo_2018.macrophage_IFNg+Salmonella	0.302408699454383
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_IFNg+Salmonella	0.3591709844559586
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_naive	0.9232131786378531
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	0.6386966174742066
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_naive	1
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_naive	0.7438601843579071
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_naive	0.3016143258599824
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_naive	0.3868032335886909
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_naive	0.240896240347694
BrainSeq.brain	Alasoo_2018.macrophage_naive	0.28158462443616394
FUSION.adipose_naive	Alasoo_2018.macrophage_naive	0.3521250046560137
FUSION.muscle_naive	Alasoo_2018.macrophage_naive	0.3206677324608692
GENCORD.fibroblast	Alasoo_2018.macrophage_naive	0.45581475194079385
GENCORD.LCL	Alasoo_2018.macrophage_naive	0.4392719635981799
GENCORD.T-cell	Alasoo_2018.macrophage_naive	0.44710106491492924
GEUVADIS.LCL	Alasoo_2018.macrophage_naive	0.3972198733681193
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_naive	0.34777306667667257
GTExV8.adipose_visceral	Alasoo_2018.macrophage_naive	0.3573089763306951
GTExV8.adrenal_gland	Alasoo_2018.macrophage_naive	0.35021702278273503
GTExV8.artery_aorta	Alasoo_2018.macrophage_naive	0.3338201153298884
GTExV8.artery_coronary	Alasoo_2018.macrophage_naive	0.3387401899267639
GTExV8.artery_tibial	Alasoo_2018.macrophage_naive	0.326409829003802
GTExV8.blood	Alasoo_2018.macrophage_naive	0.36848655824759374
GTExV8.brain_amygdala	Alasoo_2018.macrophage_naive	0.3179337799786387
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_naive	0.3052740313401419
GTExV8.brain_caudate	Alasoo_2018.macrophage_naive	0.3138632306139874
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_naive	0.2952061695861107
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_naive	0.2997854118738763
GTExV8.brain_cortex	Alasoo_2018.macrophage_naive	0.3044485995870827
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_naive	0.30009372437224197
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_naive	0.32067976591869163
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_naive	0.3230064551041707
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_naive	0.3091858726676116
GTExV8.brain_putamen	Alasoo_2018.macrophage_naive	0.3122779772881685
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_naive	0.3368668796999675
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_naive	0.326758989965138
GTExV8.breast	Alasoo_2018.macrophage_naive	0.34688290990906534
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_naive	0.3372724726967236
GTExV8.colon_transverse	Alasoo_2018.macrophage_naive	0.3543457497612225
GTExV8.esophagus_gej	Alasoo_2018.macrophage_naive	0.3335824381130313
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_naive	0.34576023391812866
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_naive	0.3336507403050841
GTExV8.fibroblast	Alasoo_2018.macrophage_naive	0.343064182194617
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_naive	0.3294815972609877
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_naive	0.3288524468243344
GTExV8.kidney_cortex	Alasoo_2018.macrophage_naive	0.36585910461091886
GTExV8.LCL	Alasoo_2018.macrophage_naive	0.3947122552430176
GTExV8.liver	Alasoo_2018.macrophage_naive	0.3565435144175964
GTExV8.lung	Alasoo_2018.macrophage_naive	0.37092261178193836
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_naive	0.35465552140340356
GTExV8.muscle	Alasoo_2018.macrophage_naive	0.3119414655942806
GTExV8.nerve_tibial	Alasoo_2018.macrophage_naive	0.33801557435075824
GTExV8.ovary	Alasoo_2018.macrophage_naive	0.3321180781607485
GTExV8.pancreas	Alasoo_2018.macrophage_naive	0.3268512988951926
GTExV8.pituitary	Alasoo_2018.macrophage_naive	0.34820384294068507
GTExV8.prostate	Alasoo_2018.macrophage_naive	0.3465873045490167
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_naive	0.332583932853717
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_naive	0.3321268495771056
GTExV8.small_intestine	Alasoo_2018.macrophage_naive	0.3643046382327699
GTExV8.spleen	Alasoo_2018.macrophage_naive	0.3767885829566257
GTExV8.stomach	Alasoo_2018.macrophage_naive	0.3490755137595774
GTExV8.testis	Alasoo_2018.macrophage_naive	0.3229308005427408
GTExV8.thyroid	Alasoo_2018.macrophage_naive	0.3362266898135185
GTExV8.uterus	Alasoo_2018.macrophage_naive	0.3415672436005153
GTExV8.vagina	Alasoo_2018.macrophage_naive	0.34715375531855075
HipSci.iPSC	Alasoo_2018.macrophage_naive	0.403010383919215
Lepik_2017.blood	Alasoo_2018.macrophage_naive	0.3794304787733389
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_naive	0.5080936223552549
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_naive	0.6718387534468421
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_naive	0.46699709083072943
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_naive	0.3304580479452055
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_naive	0.32648304178606563
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_naive	0.3857016959353438
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_naive	0.32535813555698095
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_naive	0.3073770491803279
ROSMAP.brain_naive	Alasoo_2018.macrophage_naive	0.29590315112035476
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_naive	0.30800615069195286
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_naive	0.2996245460700437
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_naive	0.26792824596691434
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_naive	0.3103264326309526
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_naive	0.27207632334837917
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_naive	0.43909843223686945
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_naive	0.43949845889333866
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_naive	0.329418034971199
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_naive	0.266613290632506
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_naive	0.27061649319455566
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_naive	0.26785604303106203
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_naive	0.26816250282265514
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_naive	0.26702935742147405
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_naive	0.2760340757466899
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_naive	0.2720948843699341
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_naive	0.41207590569292696
TwinsUK.blood	Alasoo_2018.macrophage_naive	0.3676229252788799
TwinsUK.fat	Alasoo_2018.macrophage_naive	0.3429147755925366
TwinsUK.LCL	Alasoo_2018.macrophage_naive	0.3922752953261428
TwinsUK.skin	Alasoo_2018.macrophage_naive	0.31914853958135286
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_naive	0.42137965779112946
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_Salmonella	0.8324121735417606
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_Salmonella	0.9321523799466723
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	0.7438601843579071
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_Salmonella	1
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_Salmonella	0.26695686936436724
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_Salmonella	0.36646409352384485
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_Salmonella	0.20666962264591257
BrainSeq.brain	Alasoo_2018.macrophage_Salmonella	0.2699245182122951
FUSION.adipose_naive	Alasoo_2018.macrophage_Salmonella	0.3160144750904693
FUSION.muscle_naive	Alasoo_2018.macrophage_Salmonella	0.2874362627474505
GENCORD.fibroblast	Alasoo_2018.macrophage_Salmonella	0.3915608692265753
GENCORD.LCL	Alasoo_2018.macrophage_Salmonella	0.4059205646339545
GENCORD.T-cell	Alasoo_2018.macrophage_Salmonella	0.3803979906431236
GEUVADIS.LCL	Alasoo_2018.macrophage_Salmonella	0.35989152603151126
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_Salmonella	0.3284221445310999
GTExV8.adipose_visceral	Alasoo_2018.macrophage_Salmonella	0.34019233353168127
GTExV8.adrenal_gland	Alasoo_2018.macrophage_Salmonella	0.33187284245665943
GTExV8.artery_aorta	Alasoo_2018.macrophage_Salmonella	0.3184982071292976
GTExV8.artery_coronary	Alasoo_2018.macrophage_Salmonella	0.3259142714609156
GTExV8.artery_tibial	Alasoo_2018.macrophage_Salmonella	0.3118372521899493
GTExV8.blood	Alasoo_2018.macrophage_Salmonella	0.3127084832232324
GTExV8.brain_amygdala	Alasoo_2018.macrophage_Salmonella	0.30436185444352576
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_Salmonella	0.2898291657356436
GTExV8.brain_caudate	Alasoo_2018.macrophage_Salmonella	0.3010588187930271
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_Salmonella	0.2750645761999159
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_Salmonella	0.2815957892218434
GTExV8.brain_cortex	Alasoo_2018.macrophage_Salmonella	0.2877392926670993
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_Salmonella	0.2880125604061742
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_Salmonella	0.30925041153089494
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_Salmonella	0.3100727185552182
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_Salmonella	0.29803273401596386
