Var1	Var2	sharing
GTExV8.brain_putamen	Alasoo_2018.macrophage_IFNg	0.3087924330961097
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_IFNg	0.3310278877374016
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_IFNg	0.32133936407209884
GTExV8.breast	Alasoo_2018.macrophage_IFNg	0.3302582624398947
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_IFNg	0.3251265631084765
GTExV8.colon_transverse	Alasoo_2018.macrophage_IFNg	0.34290683769975
GTExV8.esophagus_gej	Alasoo_2018.macrophage_IFNg	0.3203086058557094
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_IFNg	0.3288508823465413
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_IFNg	0.32109753984753986
GTExV8.fibroblast	Alasoo_2018.macrophage_IFNg	0.3130472663907645
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_IFNg	0.32204486626402073
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_IFNg	0.3214762787090102
GTExV8.kidney_cortex	Alasoo_2018.macrophage_IFNg	0.3481163977857712
GTExV8.LCL	Alasoo_2018.macrophage_IFNg	0.36347188824000914
GTExV8.liver	Alasoo_2018.macrophage_IFNg	0.3324018110526202
GTExV8.lung	Alasoo_2018.macrophage_IFNg	0.35688145340478367
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_IFNg	0.3349132495542897
GTExV8.muscle	Alasoo_2018.macrophage_IFNg	0.3027964036997909
GTExV8.nerve_tibial	Alasoo_2018.macrophage_IFNg	0.3259747272923642
GTExV8.ovary	Alasoo_2018.macrophage_IFNg	0.3199775847576352
GTExV8.pancreas	Alasoo_2018.macrophage_IFNg	0.3086403736377789
GTExV8.pituitary	Alasoo_2018.macrophage_IFNg	0.33499117254446026
GTExV8.prostate	Alasoo_2018.macrophage_IFNg	0.33028613416320884
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_IFNg	0.31677802685703094
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_IFNg	0.31543989547038326
GTExV8.small_intestine	Alasoo_2018.macrophage_IFNg	0.3499750915116204
GTExV8.spleen	Alasoo_2018.macrophage_IFNg	0.3642666782224341
GTExV8.stomach	Alasoo_2018.macrophage_IFNg	0.3331376769060197
GTExV8.testis	Alasoo_2018.macrophage_IFNg	0.31428140226812123
GTExV8.thyroid	Alasoo_2018.macrophage_IFNg	0.32460710348256555
GTExV8.uterus	Alasoo_2018.macrophage_IFNg	0.3251298701298701
GTExV8.vagina	Alasoo_2018.macrophage_IFNg	0.3291268684319314
HipSci.iPSC	Alasoo_2018.macrophage_IFNg	0.36552640318830953
Lepik_2017.blood	Alasoo_2018.macrophage_IFNg	0.3812907197455497
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_IFNg	0.5772200252871708
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_IFNg	0.6728386767353739
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg	0.5418712602967614
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_IFNg	0.3746096437834118
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_IFNg	0.372500793398921
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_IFNg	0.4320081168397725
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_IFNg	0.3690989394620613
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_IFNg	0.3502620973052709
ROSMAP.brain_naive	Alasoo_2018.macrophage_IFNg	0.29555792796138136
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_IFNg	0.3103344832758362
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg	0.30009263663904256
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_IFNg	0.27367893814174804
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg	0.3107982867019012
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_IFNg	0.2759742697669762
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_IFNg	0.4596184703155643
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_IFNg	0.4609147769684178
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_IFNg	0.3395396496138755
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_IFNg	0.27516274411617425
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_IFNg	0.2778125547737687
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_IFNg	0.2766133273232665
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_IFNg	0.27478526531941
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_IFNg	0.27492174784024037
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_IFNg	0.2874417905963647
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_IFNg	0.2753630445668503
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_IFNg	0.37079685746352414
TwinsUK.blood	Alasoo_2018.macrophage_IFNg	0.36061726820558604
TwinsUK.fat	Alasoo_2018.macrophage_IFNg	0.33739486737114516
TwinsUK.LCL	Alasoo_2018.macrophage_IFNg	0.3699268625263419
TwinsUK.skin	Alasoo_2018.macrophage_IFNg	0.313875556708609
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_IFNg	0.3871100252956565
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	0.7778080326752893
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	1
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.6386497678504204
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	0.9306027867224412
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_IFNg+Salmonella	0.2655389354426084
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_IFNg+Salmonella	0.37049342376232186
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_IFNg+Salmonella	0.2206401766004415
BrainSeq.brain	Alasoo_2018.macrophage_IFNg+Salmonella	0.2702502272618535
FUSION.adipose_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3017365979937439
FUSION.muscle_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.27395896459181024
GENCORD.fibroblast	Alasoo_2018.macrophage_IFNg+Salmonella	0.35907853029153086
GENCORD.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.3844382937996327
GENCORD.T-cell	Alasoo_2018.macrophage_IFNg+Salmonella	0.35677174401758505
GEUVADIS.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.34120078589472075
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_IFNg+Salmonella	0.3038297683500488
GTExV8.adipose_visceral	Alasoo_2018.macrophage_IFNg+Salmonella	0.3126509093325654
GTExV8.adrenal_gland	Alasoo_2018.macrophage_IFNg+Salmonella	0.30985422230004817
GTExV8.artery_aorta	Alasoo_2018.macrophage_IFNg+Salmonella	0.29619144512761536
GTExV8.artery_coronary	Alasoo_2018.macrophage_IFNg+Salmonella	0.30084558172480963
GTExV8.artery_tibial	Alasoo_2018.macrophage_IFNg+Salmonella	0.2887835563037122
GTExV8.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.3064544650751547
GTExV8.brain_amygdala	Alasoo_2018.macrophage_IFNg+Salmonella	0.2894988903165518
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.27747310942170544
GTExV8.brain_caudate	Alasoo_2018.macrophage_IFNg+Salmonella	0.28609725395123314
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_IFNg+Salmonella	0.2631896431720106
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_IFNg+Salmonella	0.2671362586605081
GTExV8.brain_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.27551284160067674
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.2777107721414213
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_IFNg+Salmonella	0.29460677288985926
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_IFNg+Salmonella	0.29388783577604144
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_IFNg+Salmonella	0.28507389507599634
GTExV8.brain_putamen	Alasoo_2018.macrophage_IFNg+Salmonella	0.28741579842901427
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_IFNg+Salmonella	0.3074954130518495
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_IFNg+Salmonella	0.30002990637005683
GTExV8.breast	Alasoo_2018.macrophage_IFNg+Salmonella	0.30648774536985696
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_IFNg+Salmonella	0.3001453168347351
GTExV8.colon_transverse	Alasoo_2018.macrophage_IFNg+Salmonella	0.31382872818175783
GTExV8.esophagus_gej	Alasoo_2018.macrophage_IFNg+Salmonella	0.2935214626391097
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_IFNg+Salmonella	0.299159105996902
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_IFNg+Salmonella	0.2940813130087578
GTExV8.fibroblast	Alasoo_2018.macrophage_IFNg+Salmonella	0.29295793367742506
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_IFNg+Salmonella	0.2986714022625625
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_IFNg+Salmonella	0.3002165970201501
GTExV8.kidney_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.3147836722213729
GTExV8.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.322615345041274
GTExV8.liver	Alasoo_2018.macrophage_IFNg+Salmonella	0.3103024450199728
GTExV8.lung	Alasoo_2018.macrophage_IFNg+Salmonella	0.32662463627546073
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_IFNg+Salmonella	0.3037605288174563
GTExV8.muscle	Alasoo_2018.macrophage_IFNg+Salmonella	0.28770093294205246
GTExV8.nerve_tibial	Alasoo_2018.macrophage_IFNg+Salmonella	0.2964669738863287
GTExV8.ovary	Alasoo_2018.macrophage_IFNg+Salmonella	0.28938266199649737
GTExV8.pancreas	Alasoo_2018.macrophage_IFNg+Salmonella	0.2833004169409699
GTExV8.pituitary	Alasoo_2018.macrophage_IFNg+Salmonella	0.30050604196658376
GTExV8.prostate	Alasoo_2018.macrophage_IFNg+Salmonella	0.30147430404499814
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_IFNg+Salmonella	0.28915422444729966
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_IFNg+Salmonella	0.2878690415455937
GTExV8.small_intestine	Alasoo_2018.macrophage_IFNg+Salmonella	0.32054794520547947
GTExV8.spleen	Alasoo_2018.macrophage_IFNg+Salmonella	0.321353065539112
GTExV8.stomach	Alasoo_2018.macrophage_IFNg+Salmonella	0.3081130153669014
GTExV8.testis	Alasoo_2018.macrophage_IFNg+Salmonella	0.30776289628351067
GTExV8.thyroid	Alasoo_2018.macrophage_IFNg+Salmonella	0.2945107608432808
GTExV8.uterus	Alasoo_2018.macrophage_IFNg+Salmonella	0.29693419082019207
GTExV8.vagina	Alasoo_2018.macrophage_IFNg+Salmonella	0.2945232815964523
HipSci.iPSC	Alasoo_2018.macrophage_IFNg+Salmonella	0.3227444576183978
Lepik_2017.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.31644349223352974
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_IFNg+Salmonella	0.6699170381376919
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.5843904970591627
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	0.6936850864486701
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_IFNg+Salmonella	0.43613595706618963
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_IFNg+Salmonella	0.42264724282777727
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.45371129948652505
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_IFNg+Salmonella	0.42038178623544475
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_IFNg+Salmonella	0.4093064349874834
ROSMAP.brain_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.27580517896851015
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.28755896381795665
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg+Salmonella	0.28220956418068616
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.24635418045152582
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg+Salmonella	0.2913473522314444
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.25402031316123574
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3846661388229084
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3926576431410463
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.29857262365366516
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2510303286484202
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2546011459956167
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.24914855981202313
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.24924702774108323
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.25047558655675334
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.26352028702580066
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.25219623200677393
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_IFNg+Salmonella	0.3309403345640184
TwinsUK.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.30669075835680504
TwinsUK.fat	Alasoo_2018.macrophage_IFNg+Salmonella	0.309440445381989
TwinsUK.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.3266778740462951
TwinsUK.skin	Alasoo_2018.macrophage_IFNg+Salmonella	0.29775798525798525
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_IFNg+Salmonella	0.3622464558342421
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_naive	0.9241847756696714
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	0.6386497678504204
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_naive	1
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_naive	0.7570634261705286
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_naive	0.3168149593186468
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_naive	0.3985425458828148
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_naive	0.24711885926359997
BrainSeq.brain	Alasoo_2018.macrophage_naive	0.2792924227227136
FUSION.adipose_naive	Alasoo_2018.macrophage_naive	0.3594855305466238
FUSION.muscle_naive	Alasoo_2018.macrophage_naive	0.32242057098665977
GENCORD.fibroblast	Alasoo_2018.macrophage_naive	0.4509950030682914
GENCORD.LCL	Alasoo_2018.macrophage_naive	0.4506583638351476
GENCORD.T-cell	Alasoo_2018.macrophage_naive	0.44518397885246286
GEUVADIS.LCL	Alasoo_2018.macrophage_naive	0.4015729322593675
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_naive	0.3443093731781573
GTExV8.adipose_visceral	Alasoo_2018.macrophage_naive	0.3557910183646604
GTExV8.adrenal_gland	Alasoo_2018.macrophage_naive	0.3492315617755645
GTExV8.artery_aorta	Alasoo_2018.macrophage_naive	0.33280213627358085
GTExV8.artery_coronary	Alasoo_2018.macrophage_naive	0.3373122751071944
GTExV8.artery_tibial	Alasoo_2018.macrophage_naive	0.3245821847002068
GTExV8.blood	Alasoo_2018.macrophage_naive	0.3660486314935452
GTExV8.brain_amygdala	Alasoo_2018.macrophage_naive	0.32124994367593385
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_naive	0.30987252508814755
GTExV8.brain_caudate	Alasoo_2018.macrophage_naive	0.31582380995230813
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_naive	0.293921956482647
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_naive	0.30020634279818775
GTExV8.brain_cortex	Alasoo_2018.macrophage_naive	0.3103868825801206
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_naive	0.3047921151013935
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_naive	0.32399838303988504
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_naive	0.3253683880503426
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_naive	0.31167398401440954
GTExV8.brain_putamen	Alasoo_2018.macrophage_naive	0.3148989785357513
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_naive	0.33549400469005797
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_naive	0.32720859101158717
GTExV8.breast	Alasoo_2018.macrophage_naive	0.3423635226365852
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_naive	0.33738177128116936
GTExV8.colon_transverse	Alasoo_2018.macrophage_naive	0.35178956446744286
GTExV8.esophagus_gej	Alasoo_2018.macrophage_naive	0.3310392291810048
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_naive	0.34117697854151374
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_naive	0.33215076651830827
GTExV8.fibroblast	Alasoo_2018.macrophage_naive	0.33544399541849457
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_naive	0.3303366447100221
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_naive	0.33158210747523265
GTExV8.kidney_cortex	Alasoo_2018.macrophage_naive	0.36127607572411724
GTExV8.LCL	Alasoo_2018.macrophage_naive	0.3870771312584574
GTExV8.liver	Alasoo_2018.macrophage_naive	0.35142230064121877
GTExV8.lung	Alasoo_2018.macrophage_naive	0.36847448109030434
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_naive	0.34964100131525044
GTExV8.muscle	Alasoo_2018.macrophage_naive	0.3114500868893609
GTExV8.nerve_tibial	Alasoo_2018.macrophage_naive	0.3378938551085719
GTExV8.ovary	Alasoo_2018.macrophage_naive	0.33280432358239687
GTExV8.pancreas	Alasoo_2018.macrophage_naive	0.3247509019068889
GTExV8.pituitary	Alasoo_2018.macrophage_naive	0.34841162446033896
GTExV8.prostate	Alasoo_2018.macrophage_naive	0.34352653166405395
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_naive	0.32770569312809
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_naive	0.32643539119540327
GTExV8.small_intestine	Alasoo_2018.macrophage_naive	0.3620782348766693
GTExV8.spleen	Alasoo_2018.macrophage_naive	0.38136322561211755
GTExV8.stomach	Alasoo_2018.macrophage_naive	0.3460518657440341
GTExV8.testis	Alasoo_2018.macrophage_naive	0.3220262422026242
GTExV8.thyroid	Alasoo_2018.macrophage_naive	0.3370482509824132
GTExV8.uterus	Alasoo_2018.macrophage_naive	0.33801272680368044
GTExV8.vagina	Alasoo_2018.macrophage_naive	0.3411993097497843
HipSci.iPSC	Alasoo_2018.macrophage_naive	0.40415480053866704
Lepik_2017.blood	Alasoo_2018.macrophage_naive	0.387664557422358
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_naive	0.5031909059181333
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_naive	0.6561887039179198
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_naive	0.46378975660743615
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_naive	0.33122498394030736
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_naive	0.32946578453638786
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_naive	0.38908468182269434
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_naive	0.3273840381149868
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_naive	0.3119424318596284
ROSMAP.brain_naive	Alasoo_2018.macrophage_naive	0.30255568474568545
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_naive	0.31173646432476115
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_naive	0.29992146783750984
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_naive	0.2660591929958127
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_naive	0.3096807978862679
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_naive	0.2708873403572193
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_naive	0.45358833188447795
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_naive	0.45049252097774534
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_naive	0.3312492571021039
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_naive	0.26561496181026484
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_naive	0.2702458294662193
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_naive	0.26807092704986313
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_naive	0.2692207019631172
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_naive	0.26889396535313154
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_naive	0.27925955887601417
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_naive	0.2696305811270487
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_naive	0.40933336309058854
TwinsUK.blood	Alasoo_2018.macrophage_naive	0.369330662096599
TwinsUK.fat	Alasoo_2018.macrophage_naive	0.3484672849046883
TwinsUK.LCL	Alasoo_2018.macrophage_naive	0.4006694044199682
TwinsUK.skin	Alasoo_2018.macrophage_naive	0.3179164699317509
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_naive	0.4264238968444243
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_Salmonella	0.8415957678883071
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_Salmonella	0.9306027867224412
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	0.7570634261705286
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_Salmonella	1
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_Salmonella	0.28385129768645434
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_Salmonella	0.38069955444091674
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_Salmonella	0.219463860100158
BrainSeq.brain	Alasoo_2018.macrophage_Salmonella	0.27749452015629467
FUSION.adipose_naive	Alasoo_2018.macrophage_Salmonella	0.3209487870619946
FUSION.muscle_naive	Alasoo_2018.macrophage_Salmonella	0.29053776016286575
GENCORD.fibroblast	Alasoo_2018.macrophage_Salmonella	0.389887339055794
GENCORD.LCL	Alasoo_2018.macrophage_Salmonella	0.41025904341351954
GENCORD.T-cell	Alasoo_2018.macrophage_Salmonella	0.38031286527891767
GEUVADIS.LCL	Alasoo_2018.macrophage_Salmonella	0.36359247967479674
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_Salmonella	0.32419454770755884
GTExV8.adipose_visceral	Alasoo_2018.macrophage_Salmonella	0.33720699025694273
GTExV8.adrenal_gland	Alasoo_2018.macrophage_Salmonella	0.3301762981757732
GTExV8.artery_aorta	Alasoo_2018.macrophage_Salmonella	0.31623761939426026
GTExV8.artery_coronary	Alasoo_2018.macrophage_Salmonella	0.3233242073655392
GTExV8.artery_tibial	Alasoo_2018.macrophage_Salmonella	0.30911460634443755
GTExV8.blood	Alasoo_2018.macrophage_Salmonella	0.31664465322600743
GTExV8.brain_amygdala	Alasoo_2018.macrophage_Salmonella	0.3121286263544215
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_Salmonella	0.29777798634411884
GTExV8.brain_caudate	Alasoo_2018.macrophage_Salmonella	0.30991581786893635
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_Salmonella	0.2795915532092248
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_Salmonella	0.28772334293948126
GTExV8.brain_cortex	Alasoo_2018.macrophage_Salmonella	0.29681606260103555
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_Salmonella	0.29648916116870877
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_Salmonella	0.3192889754107859
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_Salmonella	0.3180203045685279
