Var1	Var2	sharing
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_IFNg	0.2565793149689892
GTExV8.brain_putamen	Alasoo_2018.macrophage_IFNg	0.25892408245349424
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_IFNg	0.2739165985282093
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_IFNg	0.2665306347543153
GTExV8.breast	Alasoo_2018.macrophage_IFNg	0.2906688241639698
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_IFNg	0.27604720391239634
GTExV8.colon_transverse	Alasoo_2018.macrophage_IFNg	0.29682888876965174
GTExV8.esophagus_gej	Alasoo_2018.macrophage_IFNg	0.2790039010313686
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_IFNg	0.3178979108335128
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_IFNg	0.2796054385497201
GTExV8.fibroblast	Alasoo_2018.macrophage_IFNg	0.3130019657399607
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_IFNg	0.2871637689584104
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_IFNg	0.291085250908325
GTExV8.kidney_cortex	Alasoo_2018.macrophage_IFNg	0.2997268046653357
GTExV8.LCL	Alasoo_2018.macrophage_IFNg	0.36336962900176045
GTExV8.liver	Alasoo_2018.macrophage_IFNg	0.3061322773972603
GTExV8.lung	Alasoo_2018.macrophage_IFNg	0.3066445004558374
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_IFNg	0.2984970477724101
GTExV8.muscle	Alasoo_2018.macrophage_IFNg	0.30079491255961843
GTExV8.nerve_tibial	Alasoo_2018.macrophage_IFNg	0.2737394623826945
GTExV8.ovary	Alasoo_2018.macrophage_IFNg	0.26484354457007625
GTExV8.pancreas	Alasoo_2018.macrophage_IFNg	0.2819566960705694
GTExV8.pituitary	Alasoo_2018.macrophage_IFNg	0.2700010430791697
GTExV8.prostate	Alasoo_2018.macrophage_IFNg	0.2775518825579553
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_IFNg	0.2829743919425694
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_IFNg	0.2850552515824482
GTExV8.small_intestine	Alasoo_2018.macrophage_IFNg	0.29858704345507864
GTExV8.spleen	Alasoo_2018.macrophage_IFNg	0.3145760898635999
GTExV8.stomach	Alasoo_2018.macrophage_IFNg	0.290981403848221
GTExV8.testis	Alasoo_2018.macrophage_IFNg	0.2805166167900457
GTExV8.thyroid	Alasoo_2018.macrophage_IFNg	0.2708079792581618
GTExV8.uterus	Alasoo_2018.macrophage_IFNg	0.27374064440787726
GTExV8.vagina	Alasoo_2018.macrophage_IFNg	0.2904111063280241
HipSci.iPSC	Alasoo_2018.macrophage_IFNg	0.35901073146663376
Lepik_2017.blood	Alasoo_2018.macrophage_IFNg	0.4141742522756827
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_IFNg	0.6250617719731734
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_IFNg	0.6332426920462271
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg	0.5945561793760216
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_IFNg	0.37774667599720085
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_IFNg	0.3921926560415643
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_IFNg	0.40620404733562077
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_IFNg	0.39256604834176506
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_IFNg	0.3772870662460568
ROSMAP.brain_naive	Alasoo_2018.macrophage_IFNg	0.2619386419261199
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_IFNg	0.2782708639295064
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg	0.3187854564208355
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_IFNg	0.24937399678972713
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg	0.3352448453608247
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_IFNg	0.25448143405889884
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_IFNg	0.37565933359063425
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_IFNg	0.38558934864900146
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_IFNg	0.29649766089265395
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_IFNg	0.253399497325514
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_IFNg	0.2563342144284701
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_IFNg	0.2550776968212006
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_IFNg	0.25370728562217926
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_IFNg	0.254980336535362
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_IFNg	0.269880139193195
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_IFNg	0.2518936962382848
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_IFNg	0.35122992249803436
TwinsUK.blood	Alasoo_2018.macrophage_IFNg	0.37461200206932227
TwinsUK.fat	Alasoo_2018.macrophage_IFNg	0.3234721471065441
TwinsUK.LCL	Alasoo_2018.macrophage_IFNg	0.34703381251265436
TwinsUK.skin	Alasoo_2018.macrophage_IFNg	0.2946797659311752
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_IFNg	0.34014289494575284
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	0.849537377001028
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	1
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.7091406908171862
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	0.9195437032560247
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_IFNg+Salmonella	0.24718305324834203
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_IFNg+Salmonella	0.3068389366163837
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_IFNg+Salmonella	0.2483239655989707
BrainSeq.brain	Alasoo_2018.macrophage_IFNg+Salmonella	0.22732452142206017
FUSION.adipose_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.28193832599118945
FUSION.muscle_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.2616089291355165
GENCORD.fibroblast	Alasoo_2018.macrophage_IFNg+Salmonella	0.3618358066060316
GENCORD.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.3303565387998106
GENCORD.T-cell	Alasoo_2018.macrophage_IFNg+Salmonella	0.33082097919521614
GEUVADIS.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.32867371292192293
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_IFNg+Salmonella	0.2739083557951483
GTExV8.adipose_visceral	Alasoo_2018.macrophage_IFNg+Salmonella	0.2864853195164076
GTExV8.adrenal_gland	Alasoo_2018.macrophage_IFNg+Salmonella	0.26954461700447485
GTExV8.artery_aorta	Alasoo_2018.macrophage_IFNg+Salmonella	0.26875404181935764
GTExV8.artery_coronary	Alasoo_2018.macrophage_IFNg+Salmonella	0.26931376780319377
GTExV8.artery_tibial	Alasoo_2018.macrophage_IFNg+Salmonella	0.26132009282745966
GTExV8.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.32683321911407387
GTExV8.brain_amygdala	Alasoo_2018.macrophage_IFNg+Salmonella	0.2450815064643058
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.23994577496610936
GTExV8.brain_caudate	Alasoo_2018.macrophage_IFNg+Salmonella	0.23988584858150075
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_IFNg+Salmonella	0.2108251116132944
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_IFNg+Salmonella	0.21335746010857048
GTExV8.brain_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.23231868564676758
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.23710581441431242
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_IFNg+Salmonella	0.24459829155267712
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_IFNg+Salmonella	0.24619486723697367
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_IFNg+Salmonella	0.2373754338819841
GTExV8.brain_putamen	Alasoo_2018.macrophage_IFNg+Salmonella	0.23845766411103028
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_IFNg+Salmonella	0.2514450867052023
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_IFNg+Salmonella	0.24576037120919184
GTExV8.breast	Alasoo_2018.macrophage_IFNg+Salmonella	0.2636206710540511
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_IFNg+Salmonella	0.25350616234594137
GTExV8.colon_transverse	Alasoo_2018.macrophage_IFNg+Salmonella	0.27135111922271726
GTExV8.esophagus_gej	Alasoo_2018.macrophage_IFNg+Salmonella	0.2563171109567819
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_IFNg+Salmonella	0.28979898957325595
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_IFNg+Salmonella	0.25775669047872907
GTExV8.fibroblast	Alasoo_2018.macrophage_IFNg+Salmonella	0.28946041351487645
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_IFNg+Salmonella	0.2679289189760948
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_IFNg+Salmonella	0.2713721358967606
GTExV8.kidney_cortex	Alasoo_2018.macrophage_IFNg+Salmonella	0.2683784919134636
GTExV8.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.32285455016852477
GTExV8.liver	Alasoo_2018.macrophage_IFNg+Salmonella	0.27634322373696873
GTExV8.lung	Alasoo_2018.macrophage_IFNg+Salmonella	0.2877396487836314
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_IFNg+Salmonella	0.2700816151202749
GTExV8.muscle	Alasoo_2018.macrophage_IFNg+Salmonella	0.27963719301967854
GTExV8.nerve_tibial	Alasoo_2018.macrophage_IFNg+Salmonella	0.24978773084270856
GTExV8.ovary	Alasoo_2018.macrophage_IFNg+Salmonella	0.236272703342985
GTExV8.pancreas	Alasoo_2018.macrophage_IFNg+Salmonella	0.2550278134360291
GTExV8.pituitary	Alasoo_2018.macrophage_IFNg+Salmonella	0.24232456140350878
GTExV8.prostate	Alasoo_2018.macrophage_IFNg+Salmonella	0.25336927223719674
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_IFNg+Salmonella	0.2568748324845886
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_IFNg+Salmonella	0.25728233463869965
GTExV8.small_intestine	Alasoo_2018.macrophage_IFNg+Salmonella	0.2732614036961863
GTExV8.spleen	Alasoo_2018.macrophage_IFNg+Salmonella	0.2854310668166961
GTExV8.stomach	Alasoo_2018.macrophage_IFNg+Salmonella	0.267093098258439
GTExV8.testis	Alasoo_2018.macrophage_IFNg+Salmonella	0.2631027253668763
GTExV8.thyroid	Alasoo_2018.macrophage_IFNg+Salmonella	0.2444738934534853
GTExV8.uterus	Alasoo_2018.macrophage_IFNg+Salmonella	0.2470656965319454
GTExV8.vagina	Alasoo_2018.macrophage_IFNg+Salmonella	0.2640788198557123
HipSci.iPSC	Alasoo_2018.macrophage_IFNg+Salmonella	0.31332025021464494
Lepik_2017.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.36209725047575303
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_IFNg+Salmonella	0.6377861489423355
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.5439646378782726
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_IFNg+Salmonella	0.678786986603857
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_IFNg+Salmonella	0.40432540819249496
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_IFNg+Salmonella	0.40790895339624
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.40271525544837444
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_IFNg+Salmonella	0.4124477138323958
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_IFNg+Salmonella	0.4087864602088585
ROSMAP.brain_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.24582216391946615
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.25739511503512275
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg+Salmonella	0.29761672835898434
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.23135879449207586
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_IFNg+Salmonella	0.3081610163998185
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.23337864957596943
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3386047117011584
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.3558481079650701
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.27059948979591836
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.23522890309116995
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.23786534446764093
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2325960722907288
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2348143798525478
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.2336399817315848
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_IFNg+Salmonella	0.24887614828327578
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_IFNg+Salmonella	0.2304045717254367
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_IFNg+Salmonella	0.31151671239012374
TwinsUK.blood	Alasoo_2018.macrophage_IFNg+Salmonella	0.3389375899515897
TwinsUK.fat	Alasoo_2018.macrophage_IFNg+Salmonella	0.2968218852857066
TwinsUK.LCL	Alasoo_2018.macrophage_IFNg+Salmonella	0.30170611639355316
TwinsUK.skin	Alasoo_2018.macrophage_IFNg+Salmonella	0.27615107720410464
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_IFNg+Salmonella	0.3126318009278785
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_naive	0.9080683538827601
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	0.7091406908171862
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_naive	1
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_naive	0.8318363273453094
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_naive	0.2870341273332914
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_naive	0.33035946861161763
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_naive	0.24872931056952952
BrainSeq.brain	Alasoo_2018.macrophage_naive	0.26260157981474114
FUSION.adipose_naive	Alasoo_2018.macrophage_naive	0.3249720402620227
FUSION.muscle_naive	Alasoo_2018.macrophage_naive	0.3133963667268671
GENCORD.fibroblast	Alasoo_2018.macrophage_naive	0.46746460902849507
GENCORD.LCL	Alasoo_2018.macrophage_naive	0.4165041361221333
GENCORD.T-cell	Alasoo_2018.macrophage_naive	0.42032967032967034
GEUVADIS.LCL	Alasoo_2018.macrophage_naive	0.3982107491634228
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_naive	0.3145109047721874
GTExV8.adipose_visceral	Alasoo_2018.macrophage_naive	0.32493784455734515
GTExV8.adrenal_gland	Alasoo_2018.macrophage_naive	0.31755007134175345
GTExV8.artery_aorta	Alasoo_2018.macrophage_naive	0.30583283872012085
GTExV8.artery_coronary	Alasoo_2018.macrophage_naive	0.30953666702667676
GTExV8.artery_tibial	Alasoo_2018.macrophage_naive	0.29722432228102386
GTExV8.blood	Alasoo_2018.macrophage_naive	0.36681915218054284
GTExV8.brain_amygdala	Alasoo_2018.macrophage_naive	0.2809221966679755
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_naive	0.27353653726970534
GTExV8.brain_caudate	Alasoo_2018.macrophage_naive	0.2767003856256637
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_naive	0.2514562039784592
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_naive	0.24982225868197977
GTExV8.brain_cortex	Alasoo_2018.macrophage_naive	0.26881176999101525
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_naive	0.2723063022362774
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_naive	0.27993978590544155
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_naive	0.28526245699700364
GTExV8.brain_nucleus_accumbens	Alasoo_2018.macrophage_naive	0.27528780596848107
GTExV8.brain_putamen	Alasoo_2018.macrophage_naive	0.27532264372311305
GTExV8.brain_spinal_cord	Alasoo_2018.macrophage_naive	0.29411764705882354
GTExV8.brain_substantia_nigra	Alasoo_2018.macrophage_naive	0.2858404637041126
GTExV8.breast	Alasoo_2018.macrophage_naive	0.30894265039421104
GTExV8.colon_sigmoid	Alasoo_2018.macrophage_naive	0.29422728725103847
GTExV8.colon_transverse	Alasoo_2018.macrophage_naive	0.3115626511852927
GTExV8.esophagus_gej	Alasoo_2018.macrophage_naive	0.296076227182699
GTExV8.esophagus_mucosa	Alasoo_2018.macrophage_naive	0.33318949242138196
GTExV8.esophagus_muscularis	Alasoo_2018.macrophage_naive	0.2958017305843393
GTExV8.fibroblast	Alasoo_2018.macrophage_naive	0.35430538313960047
GTExV8.heart_atrial_appendage	Alasoo_2018.macrophage_naive	0.30218993583965215
GTExV8.heart_left_ventricle	Alasoo_2018.macrophage_naive	0.30906208718626155
GTExV8.kidney_cortex	Alasoo_2018.macrophage_naive	0.32051822203496944
GTExV8.LCL	Alasoo_2018.macrophage_naive	0.39954068241469815
GTExV8.liver	Alasoo_2018.macrophage_naive	0.3297769676174137
GTExV8.lung	Alasoo_2018.macrophage_naive	0.32221864261168387
GTExV8.minor_salivary_gland	Alasoo_2018.macrophage_naive	0.31721875672187566
GTExV8.muscle	Alasoo_2018.macrophage_naive	0.31887836543577736
GTExV8.nerve_tibial	Alasoo_2018.macrophage_naive	0.28642014663691423
GTExV8.ovary	Alasoo_2018.macrophage_naive	0.2815349744346634
GTExV8.pancreas	Alasoo_2018.macrophage_naive	0.29641728699191344
GTExV8.pituitary	Alasoo_2018.macrophage_naive	0.2859084967320261
GTExV8.prostate	Alasoo_2018.macrophage_naive	0.2983013176694713
GTExV8.skin_not_sun_exposed	Alasoo_2018.macrophage_naive	0.30147571773544407
GTExV8.skin_sun_exposed	Alasoo_2018.macrophage_naive	0.30222437137330754
GTExV8.small_intestine	Alasoo_2018.macrophage_naive	0.3191068853159553
GTExV8.spleen	Alasoo_2018.macrophage_naive	0.3345989304812834
GTExV8.stomach	Alasoo_2018.macrophage_naive	0.31113742800236854
GTExV8.testis	Alasoo_2018.macrophage_naive	0.302049849818201
GTExV8.thyroid	Alasoo_2018.macrophage_naive	0.2840396753832281
GTExV8.uterus	Alasoo_2018.macrophage_naive	0.29374534623976173
GTExV8.vagina	Alasoo_2018.macrophage_naive	0.30833468024352134
HipSci.iPSC	Alasoo_2018.macrophage_naive	0.3997754070746771
Lepik_2017.blood	Alasoo_2018.macrophage_naive	0.405758328555959
Nedelec_2016.macrophage_Listeria	Alasoo_2018.macrophage_naive	0.5562191103789127
Nedelec_2016.macrophage_naive	Alasoo_2018.macrophage_naive	0.6192359249329759
Nedelec_2016.macrophage_Salmonella	Alasoo_2018.macrophage_naive	0.5131253435953821
Quach_2016.monocyte_IAV	Alasoo_2018.macrophage_naive	0.3389635056301723
Quach_2016.monocyte_LPS	Alasoo_2018.macrophage_naive	0.353341037319013
Quach_2016.monocyte_naive	Alasoo_2018.macrophage_naive	0.37812330255296034
Quach_2016.monocyte_Pam3CSK4	Alasoo_2018.macrophage_naive	0.3538011695906433
Quach_2016.monocyte_R848	Alasoo_2018.macrophage_naive	0.3378772465242455
ROSMAP.brain_naive	Alasoo_2018.macrophage_naive	0.27989532370007963
Schmiedel_2018.B-cell_naive	Alasoo_2018.macrophage_naive	0.28703645407038975
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_naive	0.31414045122338735
Schmiedel_2018.CD4_T-cell_naive	Alasoo_2018.macrophage_naive	0.2468394437420986
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Alasoo_2018.macrophage_naive	0.3298366075402123
Schmiedel_2018.CD8_T-cell_naive	Alasoo_2018.macrophage_naive	0.2511199444759922
Schmiedel_2018.monocyte_CD16_naive	Alasoo_2018.macrophage_naive	0.36874645132799194
Schmiedel_2018.monocyte_naive	Alasoo_2018.macrophage_naive	0.37417789413192004
Schmiedel_2018.NK-cell_naive	Alasoo_2018.macrophage_naive	0.29537100492181173
Schmiedel_2018.Tfh_memory	Alasoo_2018.macrophage_naive	0.24833534149280234
Schmiedel_2018.Th1_memory	Alasoo_2018.macrophage_naive	0.25080875356803045
Schmiedel_2018.Th1-17_memory	Alasoo_2018.macrophage_naive	0.2497304154773232
Schmiedel_2018.Th17_memory	Alasoo_2018.macrophage_naive	0.24819231257135607
Schmiedel_2018.Th2_memory	Alasoo_2018.macrophage_naive	0.2497304154773232
Schmiedel_2018.Treg_memory	Alasoo_2018.macrophage_naive	0.26342483991631266
Schmiedel_2018.Treg_naive	Alasoo_2018.macrophage_naive	0.2497945248782955
Schwartzentruber_2018.sensory_neuron	Alasoo_2018.macrophage_naive	0.3937341236240474
TwinsUK.blood	Alasoo_2018.macrophage_naive	0.3687511879870747
TwinsUK.fat	Alasoo_2018.macrophage_naive	0.3312201993931513
TwinsUK.LCL	Alasoo_2018.macrophage_naive	0.38330767686232514
TwinsUK.skin	Alasoo_2018.macrophage_naive	0.30386829504492385
van_de_Bunt_2015.pancreatic_islet	Alasoo_2018.macrophage_naive	0.3767469047239492
Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_Salmonella	0.8950210845601835
Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_Salmonella	0.9195437032560247
Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	0.8318363273453094
Alasoo_2018.macrophage_Salmonella	Alasoo_2018.macrophage_Salmonella	1
BLUEPRINT_PE.T-cell	Alasoo_2018.macrophage_Salmonella	0.25820666751820154
BLUEPRINT_SE.monocyte	Alasoo_2018.macrophage_Salmonella	0.3223978128959125
BLUEPRINT_SE.neutrophil	Alasoo_2018.macrophage_Salmonella	0.2442482611021937
BrainSeq.brain	Alasoo_2018.macrophage_Salmonella	0.2316281189472485
FUSION.adipose_naive	Alasoo_2018.macrophage_Salmonella	0.296609268707483
FUSION.muscle_naive	Alasoo_2018.macrophage_Salmonella	0.2777454968041836
GENCORD.fibroblast	Alasoo_2018.macrophage_Salmonella	0.40487951807228917
GENCORD.LCL	Alasoo_2018.macrophage_Salmonella	0.3635684703645869
GENCORD.T-cell	Alasoo_2018.macrophage_Salmonella	0.3616436645225754
GEUVADIS.LCL	Alasoo_2018.macrophage_Salmonella	0.3577364192019779
GTExV8.adipose_subcutaneous	Alasoo_2018.macrophage_Salmonella	0.29048260986788893
GTExV8.adipose_visceral	Alasoo_2018.macrophage_Salmonella	0.3022188630351455
GTExV8.adrenal_gland	Alasoo_2018.macrophage_Salmonella	0.28197827691658756
GTExV8.artery_aorta	Alasoo_2018.macrophage_Salmonella	0.28314097724085857
GTExV8.artery_coronary	Alasoo_2018.macrophage_Salmonella	0.2846270106876822
GTExV8.artery_tibial	Alasoo_2018.macrophage_Salmonella	0.27580061565048336
GTExV8.blood	Alasoo_2018.macrophage_Salmonella	0.34345057798108425
GTExV8.brain_amygdala	Alasoo_2018.macrophage_Salmonella	0.25345855359352154
GTExV8.brain_anterior_cingulate_cortex	Alasoo_2018.macrophage_Salmonella	0.24831911407424148
GTExV8.brain_caudate	Alasoo_2018.macrophage_Salmonella	0.24927211646136618
GTExV8.brain_cerebellar_hemisphere	Alasoo_2018.macrophage_Salmonella	0.21759488789731724
GTExV8.brain_cerebellum	Alasoo_2018.macrophage_Salmonella	0.22038914771170184
GTExV8.brain_cortex	Alasoo_2018.macrophage_Salmonella	0.24016213477453133
GTExV8.brain_frontal_cortex	Alasoo_2018.macrophage_Salmonella	0.24395355423392806
GTExV8.brain_hippocampus	Alasoo_2018.macrophage_Salmonella	0.2559217877094972
GTExV8.brain_hypothalamus	Alasoo_2018.macrophage_Salmonella	0.25693479348490744
